timestamp,floor_id,meter_kw
2025-09-18T14:07:54.578277+00:00,F3,31.786971324178456
2025-09-18T14:07:57.597447+00:00,F1,37.665326801065724
2025-09-18T14:07:57.597447+00:00,F2,36.08156438128124
2025-09-18T14:07:57.597447+00:00,F3,32.23553092384084
2025-09-18T14:08:00.617070+00:00,F1,39.667782825359446
2025-09-18T14:08:00.617070+00:00,F2,37.917917879050755
2025-09-18T14:08:00.617070+00:00,F3,34.2488807522481
2025-09-18T14:08:03.633706+00:00,F1,28.532714066520885
2025-09-18T14:08:03.633706+00:00,F2,27.463522438477437
2025-09-18T14:08:03.633706+00:00,F3,25.029504684347113
2025-09-18T14:08:06.655874+00:00,F1,33.93866104758325
2025-09-18T14:08:06.655874+00:00,F2,33.08428200082636
2025-09-18T14:08:06.655874+00:00,F3,29.813454729687233
2025-09-18T14:08:09.673780+00:00,F1,34.5519012889529
2025-09-18T14:08:09.673780+00:00,F2,33.50924526629589
2025-09-18T14:08:09.673780+00:00,F3,30.365486197426492
2025-09-18T14:08:12.708139+00:00,F1,37.45461528839834
2025-09-18T14:08:12.708139+00:00,F2,35.59146722264401
2025-09-18T14:08:12.708139+00:00,F3,32.30745257804701
2025-09-18T14:08:15.727893+00:00,F1,36.60800888659086
2025-09-18T14:08:15.727893+00:00,F2,34.717761030075025
2025-09-18T14:08:15.727893+00:00,F3,31.344647217980107
2025-09-18T14:08:18.748469+00:00,F1,35.55097840712062
2025-09-18T14:08:18.748469+00:00,F2,33.684166178236985
2025-09-18T14:08:18.748469+00:00,F3,31.174213557213
2025-09-18T14:08:21.769581+00:00,F1,33.19085425456934
2025-09-18T14:08:21.769581+00:00,F2,31.721180993119578
2025-09-18T14:08:21.769581+00:00,F3,29.029210292902224
2025-09-18T14:08:24.789685+00:00,F1,38.19303222552249
2025-09-18T14:08:24.789685+00:00,F2,37.040255789778705
2025-09-18T14:08:24.789685+00:00,F3,33.98339231780321
2025-09-18T14:08:27.808887+00:00,F1,33.26332943914321
2025-09-18T14:08:27.808887+00:00,F2,32.06344315010306
2025-09-18T14:08:27.808887+00:00,F3,29.73996417327708
2025-09-18T14:08:30.828368+00:00,F1,34.72151584070298
2025-09-18T14:08:30.828368+00:00,F2,33.79828131739767
2025-09-18T14:08:30.828368+00:00,F3,31.199366298689785
2025-09-18T14:08:33.848896+00:00,F1,33.62641854089542
2025-09-18T14:08:33.848896+00:00,F2,32.39897648844613
2025-09-18T14:08:33.848896+00:00,F3,30.45048505003873
2025-09-18T14:08:36.870427+00:00,F1,33.11836372519766
2025-09-18T14:08:36.870427+00:00,F2,32.123604966446415
2025-09-18T14:08:36.870427+00:00,F3,30.13424283838407
2025-09-18T14:08:39.886552+00:00,F1,35.050221690995464
2025-09-18T14:08:39.886552+00:00,F2,33.46239107939825
2025-09-18T14:08:39.886552+00:00,F3,30.810998767023886
2025-09-18T14:08:42.915918+00:00,F1,34.50221766291376
2025-09-18T14:08:42.915918+00:00,F2,32.503410826921446
2025-09-18T14:08:42.915918+00:00,F3,30.04155994992388
2025-09-18T14:08:45.933860+00:00,F1,36.52785995926451
2025-09-18T14:08:45.933860+00:00,F2,35.208465370888
2025-09-18T14:08:45.933860+00:00,F3,32.41799270462002
2025-09-18T14:08:48.953241+00:00,F1,33.45108467673727
2025-09-18T14:08:48.953241+00:00,F2,32.101139628193
2025-09-18T14:08:48.953241+00:00,F3,29.80662830821602
2025-09-18T14:08:51.974018+00:00,F1,40.47846723598034
2025-09-18T14:08:51.974018+00:00,F2,38.77426142228696
2025-09-18T14:08:51.974018+00:00,F3,35.89703072046697
2025-09-18T14:08:54.994246+00:00,F1,35.77143228724384
2025-09-18T14:08:54.994246+00:00,F2,34.11780411095702
2025-09-18T14:08:54.994246+00:00,F3,31.765121439433816
2025-09-18T14:08:58.015703+00:00,F1,32.52942097583515
2025-09-18T14:08:58.015703+00:00,F2,31.573911389003264
2025-09-18T14:08:58.015703+00:00,F3,28.94393500409638
2025-09-18T14:09:01.049602+00:00,F1,37.231436312418914
2025-09-18T14:09:01.049602+00:00,F2,36.22616683628283
2025-09-18T14:09:01.049602+00:00,F3,32.674165260969374
2025-09-18T14:09:04.066475+00:00,F1,34.09464458677942
2025-09-18T14:09:04.066475+00:00,F2,33.13385995842154
2025-09-18T14:09:04.066475+00:00,F3,30.244205253913183
2025-09-18T14:09:07.096204+00:00,F1,34.96779459973652
2025-09-18T14:09:07.096204+00:00,F2,33.74304748834041
2025-09-18T14:09:07.096204+00:00,F3,30.639465974458766
2025-09-18T14:09:10.115498+00:00,F1,37.5651687301014
2025-09-18T14:09:10.115498+00:00,F2,36.21618199135678
2025-09-18T14:09:10.115498+00:00,F3,33.25271226544252
2025-09-18T14:09:13.146480+00:00,F1,36.28477133501903
2025-09-18T14:09:13.146480+00:00,F2,34.753711353971816
2025-09-18T14:09:13.146480+00:00,F3,31.987249710315517
2025-09-18T14:09:16.173123+00:00,F1,42.20962044769967
2025-09-18T14:09:16.173123+00:00,F2,40.81772047479155
2025-09-18T14:09:16.173123+00:00,F3,37.21164609028776
2025-09-18T14:09:19.198073+00:00,F1,31.984800668122336
2025-09-18T14:09:19.198073+00:00,F2,30.361472690791494
2025-09-18T14:09:19.198073+00:00,F3,28.310779994770815
2025-09-18T14:09:22.223992+00:00,F1,35.91735733845101
2025-09-18T14:09:22.223992+00:00,F2,34.03007236285491
2025-09-18T14:09:22.223992+00:00,F3,31.25695914027118
2025-09-18T14:09:25.252419+00:00,F1,35.83069700993949
2025-09-18T14:09:25.252419+00:00,F2,33.966244465108375
2025-09-18T14:09:25.252419+00:00,F3,31.72186959275703
2025-09-18T14:09:28.272278+00:00,F1,34.82260222777475
2025-09-18T14:09:28.272278+00:00,F2,33.33828908124804
2025-09-18T14:09:28.272278+00:00,F3,30.917748522814563
2025-09-18T14:09:31.310111+00:00,F1,33.84696155795271
2025-09-18T14:09:31.310111+00:00,F2,32.856233329007104
2025-09-18T14:09:31.310111+00:00,F3,30.237603686515353
2025-09-18T14:09:34.334344+00:00,F1,36.252275130208616
2025-09-18T14:09:34.334344+00:00,F2,34.96227726433949
2025-09-18T14:09:34.334344+00:00,F3,32.33909235899856
2025-09-18T14:09:37.361501+00:00,F1,37.64476046166709
2025-09-18T14:09:37.361501+00:00,F2,35.94559235200204
2025-09-18T14:09:37.361501+00:00,F3,33.11241414133324
2025-09-18T14:09:40.389164+00:00,F1,32.942789511304966
2025-09-18T14:09:40.389164+00:00,F2,31.945535612117677
2025-09-18T14:09:40.389164+00:00,F3,28.9901778380292
2025-09-18T14:09:43.406863+00:00,F1,36.66956938977366
2025-09-18T14:09:43.406863+00:00,F2,35.253776788021675
2025-09-18T14:09:43.406863+00:00,F3,31.872714506020856
2025-09-18T14:09:46.455130+00:00,F1,34.39188583446181
2025-09-18T14:09:46.455130+00:00,F2,32.55387378090296
2025-09-18T14:09:46.455130+00:00,F3,29.712168749823928
2025-09-18T14:09:49.502577+00:00,F1,38.37984285364219
2025-09-18T14:09:49.502577+00:00,F2,36.727136087443434
2025-09-18T14:09:49.502577+00:00,F3,33.45789472678254
2025-09-18T14:09:52.531170+00:00,F1,34.43962901450875
2025-09-18T14:09:52.531170+00:00,F2,32.80551618863627
2025-09-18T14:09:52.531170+00:00,F3,29.937579562214804
2025-09-18T14:09:55.560844+00:00,F1,36.019693374149064
2025-09-18T14:09:55.560844+00:00,F2,34.3917658671901
2025-09-18T14:09:55.560844+00:00,F3,30.990985097425494
2025-09-18T14:09:58.590677+00:00,F1,30.887943419901394
2025-09-18T14:09:58.590677+00:00,F2,29.487411687218135
2025-09-18T14:09:58.590677+00:00,F3,26.947444257565632
2025-09-18T14:10:01.612072+00:00,F1,39.864636373409
2025-09-18T14:10:01.612072+00:00,F2,37.97827648338643
2025-09-18T14:10:01.612072+00:00,F3,34.229038460315955
2025-09-18T14:10:04.655896+00:00,F1,33.598590902121344
2025-09-18T14:10:04.655896+00:00,F2,32.23340536814243
2025-09-18T14:10:04.655896+00:00,F3,29.43259747570486
2025-09-18T14:10:07.712817+00:00,F1,35.93159556159751
2025-09-18T14:10:07.712817+00:00,F2,34.47212799066361
2025-09-18T14:10:07.712817+00:00,F3,31.31254599307466
2025-09-18T14:10:10.733377+00:00,F1,32.48758800596971
2025-09-18T14:10:10.733377+00:00,F2,30.995226294799913
2025-09-18T14:10:10.733377+00:00,F3,28.653063956377203
2025-09-18T14:10:13.762422+00:00,F1,31.65486143338921
2025-09-18T14:10:13.762422+00:00,F2,30.50054882016513
2025-09-18T14:10:13.762422+00:00,F3,27.88037658513713
2025-09-18T14:10:16.783309+00:00,F1,37.941188595175234
2025-09-18T14:10:16.783309+00:00,F2,35.970495497222124
2025-09-18T14:10:16.783309+00:00,F3,33.20970337134347
2025-09-18T14:10:19.800756+00:00,F1,36.6095938004213
2025-09-18T14:10:19.800756+00:00,F2,35.03176011917976
2025-09-18T14:10:19.800756+00:00,F3,31.84967153738172
2025-09-18T14:10:22.824191+00:00,F1,40.63933973563114
2025-09-18T14:10:22.824191+00:00,F2,38.03360917044791
2025-09-18T14:10:22.824191+00:00,F3,35.160227912565134
2025-09-18T14:10:25.844186+00:00,F1,39.54509311451775
2025-09-18T14:10:25.844186+00:00,F2,37.116746298847424
2025-09-18T14:10:25.844186+00:00,F3,34.69685541938453
2025-09-18T14:10:28.866547+00:00,F1,36.304501564771584
2025-09-18T14:10:28.866547+00:00,F2,33.55312275445762
2025-09-18T14:10:28.866547+00:00,F3,31.159303344395536
2025-09-18T14:10:31.895433+00:00,F1,33.09385838431566
2025-09-18T14:10:31.895433+00:00,F2,31.176308792285866
2025-09-18T14:10:31.895433+00:00,F3,28.6856942884171
2025-09-18T14:10:34.916935+00:00,F1,36.067685424881375
2025-09-18T14:10:34.916935+00:00,F2,33.52453407162837
2025-09-18T14:10:34.916935+00:00,F3,30.784118945542023
2025-09-18T14:10:37.935340+00:00,F1,37.955129332014934
2025-09-18T14:10:37.935340+00:00,F2,35.769611419481606
2025-09-18T14:10:37.935340+00:00,F3,32.87725077546663
2025-09-18T14:10:40.953906+00:00,F1,38.85253321329203
2025-09-18T14:10:40.953906+00:00,F2,36.26026601330353
2025-09-18T14:10:40.953906+00:00,F3,33.5717407998391
2025-09-18T14:10:43.978068+00:00,F1,35.1107761436878
2025-09-18T14:10:43.978068+00:00,F2,33.29510109180387
2025-09-18T14:10:43.978068+00:00,F3,30.719450726375
2025-09-18T14:10:47.006055+00:00,F1,33.347458232627275
2025-09-18T14:10:47.006055+00:00,F2,31.074658379449012
2025-09-18T14:10:47.006055+00:00,F3,28.459197944495664
2025-09-18T14:10:50.025993+00:00,F1,32.79842586298169
2025-09-18T14:10:50.025993+00:00,F2,30.583452956356442
2025-09-18T14:10:50.025993+00:00,F3,28.149620692753505
2025-09-18T14:10:53.048028+00:00,F1,31.283305129155877
2025-09-18T14:10:53.048028+00:00,F2,29.472984753145827
2025-09-18T14:10:53.048028+00:00,F3,27.14448526414069
2025-09-18T14:10:56.068815+00:00,F1,34.20092272840179
2025-09-18T14:10:56.068815+00:00,F2,32.00717805081547
2025-09-18T14:10:56.068815+00:00,F3,29.432425486208533
2025-09-18T14:10:59.093704+00:00,F1,37.21711021268307
2025-09-18T14:10:59.093704+00:00,F2,35.015527233677126
2025-09-18T14:10:59.093704+00:00,F3,32.22216170608318
2025-09-18T14:11:02.113966+00:00,F1,35.693824528336414
2025-09-18T14:11:02.113966+00:00,F2,33.76308778305132
2025-09-18T14:11:02.113966+00:00,F3,30.870314433991332
2025-09-18T14:11:05.135533+00:00,F1,34.872726487896486
2025-09-18T14:11:05.135533+00:00,F2,33.44655577342163
2025-09-18T14:11:05.135533+00:00,F3,30.366390002647986
2025-09-18T14:11:08.169907+00:00,F1,39.748957536771215
2025-09-18T14:11:08.169907+00:00,F2,37.782337793005915
2025-09-18T14:11:08.169907+00:00,F3,34.37267641271414
2025-09-18T14:11:11.210739+00:00,F1,34.33414131212883
2025-09-18T14:11:11.210739+00:00,F2,32.95915578727784
2025-09-18T14:11:11.210739+00:00,F3,30.169797347913864
2025-09-18T14:11:14.226258+00:00,F1,35.52374766674378
2025-09-18T14:11:14.226258+00:00,F2,34.0772250030004
2025-09-18T14:11:14.226258+00:00,F3,31.191317292407263
2025-09-18T14:11:17.242852+00:00,F1,33.16261227035122
2025-09-18T14:11:17.242852+00:00,F2,31.599279505444965
2025-09-18T14:11:17.242852+00:00,F3,29.18665870868758
2025-09-18T14:11:20.264740+00:00,F1,36.30898393067626
2025-09-18T14:11:20.264740+00:00,F2,34.5752409780883
2025-09-18T14:11:20.264740+00:00,F3,31.512401336231502
2025-09-18T14:11:23.307745+00:00,F1,43.07075047957417
2025-09-18T14:11:23.307745+00:00,F2,40.65159048451869
2025-09-18T14:11:23.307745+00:00,F3,37.30823993077663
2025-09-18T14:11:26.361497+00:00,F1,33.32678641364105
2025-09-18T14:11:26.361497+00:00,F2,31.312824257685612
2025-09-18T14:11:26.361497+00:00,F3,29.055470183376183
2025-09-18T14:11:29.388013+00:00,F1,35.046634263372
2025-09-18T14:11:29.388013+00:00,F2,32.72368125699355
2025-09-18T14:11:29.388013+00:00,F3,30.32134208929832
2025-09-18T14:11:32.404922+00:00,F1,40.7423197404722
2025-09-18T14:11:32.404922+00:00,F2,38.39640997229515
2025-09-18T14:11:32.404922+00:00,F3,35.28273675447862
2025-09-18T14:11:35.432179+00:00,F1,36.69633044390921
2025-09-18T14:11:35.432179+00:00,F2,34.82651057262008
2025-09-18T14:11:35.432179+00:00,F3,32.09747819804789
2025-09-18T14:11:38.453944+00:00,F1,32.437286575030164
2025-09-18T14:11:38.453944+00:00,F2,30.444787585045248
2025-09-18T14:11:38.453944+00:00,F3,28.25498585978891
2025-09-18T14:11:41.476874+00:00,F1,28.026690116487515
2025-09-18T14:11:41.476874+00:00,F2,26.324233751374415
2025-09-18T14:11:41.476874+00:00,F3,24.47438911158341
2025-09-18T14:11:44.494752+00:00,F1,39.041569687061354
2025-09-18T14:11:44.494752+00:00,F2,36.67236718560969
2025-09-18T14:11:44.494752+00:00,F3,33.28883502032327
2025-09-18T14:11:47.512644+00:00,F1,36.12674463435689
2025-09-18T14:11:47.512644+00:00,F2,33.61162282864218
2025-09-18T14:11:47.512644+00:00,F3,30.731705280005865
2025-09-18T14:11:50.567740+00:00,F1,38.61460561638124
2025-09-18T14:11:50.567740+00:00,F2,36.50943000836913
2025-09-18T14:11:50.567740+00:00,F3,33.35245851216961
2025-09-18T14:11:53.590858+00:00,F1,34.57050884997445
2025-09-18T14:11:53.590858+00:00,F2,32.6205525745368
2025-09-18T14:11:53.590858+00:00,F3,29.89938785612714
2025-09-18T14:11:56.618441+00:00,F1,34.84067422179883
2025-09-18T14:11:56.618441+00:00,F2,32.95086340710958
2025-09-18T14:11:56.618441+00:00,F3,30.46512729572763
2025-09-18T14:11:59.640331+00:00,F1,39.862349122766474
2025-09-18T14:11:59.640331+00:00,F2,37.43657272281633
2025-09-18T14:11:59.640331+00:00,F3,34.728314641975146
2025-09-18T14:12:02.662523+00:00,F1,39.62584013274365
2025-09-18T14:12:02.662523+00:00,F2,36.580745692328655
2025-09-18T14:12:02.662523+00:00,F3,33.91956898038771
2025-09-18T14:12:05.679898+00:00,F1,36.415991956745195
2025-09-18T14:12:05.679898+00:00,F2,33.733097845832816
2025-09-18T14:12:05.679898+00:00,F3,31.402782189383654
2025-09-18T14:12:08.701612+00:00,F1,29.525187940756798
2025-09-18T14:12:08.701612+00:00,F2,27.58224082810318
2025-09-18T14:12:08.701612+00:00,F3,25.714785180874834
2025-09-18T14:12:11.721004+00:00,F1,41.936378583752365
2025-09-18T14:12:11.721004+00:00,F2,38.51233960135104
2025-09-18T14:12:11.721004+00:00,F3,36.390361902616924
2025-09-18T14:12:14.734514+00:00,F1,40.98499401894012
2025-09-18T14:12:14.734514+00:00,F2,38.83126127050386
2025-09-18T14:12:14.734514+00:00,F3,36.26121101107762
2025-09-18T14:12:17.755440+00:00,F1,36.00553883132665
2025-09-18T14:12:17.755440+00:00,F2,34.03846250971309
2025-09-18T14:12:17.755440+00:00,F3,31.703306766722115
2025-09-18T14:12:20.797960+00:00,F1,36.68847573163191
2025-09-18T14:12:20.797960+00:00,F2,34.487993069391884
2025-09-18T14:12:20.797960+00:00,F3,31.977322123203987
2025-09-18T14:12:23.819257+00:00,F1,37.79449137142788
2025-09-18T14:12:23.819257+00:00,F2,35.8658496605785
2025-09-18T14:12:23.819257+00:00,F3,33.27315195026967
2025-09-18T14:12:26.841607+00:00,F1,33.837833769059046
2025-09-18T14:12:26.841607+00:00,F2,32.00832890051428
2025-09-18T14:12:26.841607+00:00,F3,29.69238506388382
2025-09-18T14:12:29.861432+00:00,F1,31.823103836002264
2025-09-18T14:12:29.861432+00:00,F2,30.427538808026455
2025-09-18T14:12:29.861432+00:00,F3,28.103457932953326
2025-09-18T14:12:32.885060+00:00,F1,36.42079523058436
2025-09-18T14:12:32.885060+00:00,F2,34.573558220096515
2025-09-18T14:12:32.885060+00:00,F3,31.975070443913953
2025-09-18T14:12:35.912865+00:00,F1,38.31098669030211
2025-09-18T14:12:35.912865+00:00,F2,36.67685303122313
2025-09-18T14:12:35.912865+00:00,F3,33.69150733588454
2025-09-18T14:12:38.933037+00:00,F1,34.4200109990992
2025-09-18T14:12:38.933037+00:00,F2,32.76271304036958
2025-09-18T14:12:38.933037+00:00,F3,29.874604166783627
2025-09-18T14:12:41.952853+00:00,F1,38.78439402873987
2025-09-18T14:12:41.952853+00:00,F2,36.76299465809267
2025-09-18T14:12:41.952853+00:00,F3,34.226094262849294
2025-09-18T14:12:44.981217+00:00,F1,36.85370444991716
2025-09-18T14:12:44.981217+00:00,F2,35.567204655293764
2025-09-18T14:12:44.981217+00:00,F3,32.56327792668466
2025-09-18T14:12:47.993584+00:00,F1,40.058584749087146
2025-09-18T14:12:47.993584+00:00,F2,38.08657526079744
2025-09-18T14:12:47.993584+00:00,F3,35.24795753839476
2025-09-18T14:12:51.013012+00:00,F1,35.94456331613641
2025-09-18T14:12:51.013012+00:00,F2,34.341153765368745
2025-09-18T14:12:51.013012+00:00,F3,31.63024158863763
2025-09-18T14:12:54.027582+00:00,F1,30.8340498649409
2025-09-18T14:12:54.027582+00:00,F2,29.669542812251887
2025-09-18T14:12:54.027582+00:00,F3,27.1645515040837
2025-09-18T14:12:57.047799+00:00,F1,32.610165659693656
2025-09-18T14:12:57.047799+00:00,F2,31.10050029232019
2025-09-18T14:12:57.047799+00:00,F3,28.616954979517185
2025-09-18T14:13:00.069221+00:00,F1,33.40835961339436
2025-09-18T14:13:00.069221+00:00,F2,31.726329879886187
2025-09-18T14:13:00.069221+00:00,F3,29.225329177062118
2025-09-18T14:13:03.087797+00:00,F1,41.45834272310196
2025-09-18T14:13:03.087797+00:00,F2,39.05102346475326
2025-09-18T14:13:03.087797+00:00,F3,36.268395559023865
2025-09-18T14:13:06.104239+00:00,F1,39.62071066351548
2025-09-18T14:13:06.104239+00:00,F2,37.21788414388516
2025-09-18T14:13:06.104239+00:00,F3,34.63618603689726
2025-09-18T14:13:09.120429+00:00,F1,39.432600798143675
2025-09-18T14:13:09.120429+00:00,F2,37.24665385825531
2025-09-18T14:13:09.120429+00:00,F3,34.541344478384495
2025-09-18T14:13:12.154050+00:00,F1,35.955796119956474
2025-09-18T14:13:12.154050+00:00,F2,34.22449486679693
2025-09-18T14:13:12.154050+00:00,F3,31.724449596286444
2025-09-18T14:13:15.179317+00:00,F1,34.33182162921434
2025-09-18T14:13:15.179317+00:00,F2,32.8429891123224
2025-09-18T14:13:15.179317+00:00,F3,30.38153125569464
2025-09-18T14:13:18.206691+00:00,F1,34.17299689920108
2025-09-18T14:13:18.206691+00:00,F2,33.24333695053291
2025-09-18T14:13:18.206691+00:00,F3,29.744067571737155
2025-09-18T14:13:21.230900+00:00,F1,33.76322429201545
2025-09-18T14:13:21.230900+00:00,F2,32.338652020401014
2025-09-18T14:13:21.230900+00:00,F3,29.211562762240476
2025-09-18T14:13:24.248490+00:00,F1,35.761723029496046
2025-09-18T14:13:24.248490+00:00,F2,34.32253833380338
2025-09-18T14:13:24.248490+00:00,F3,31.39966166350737
2025-09-18T14:13:27.278039+00:00,F1,37.48180499755701
2025-09-18T14:13:27.278039+00:00,F2,35.46639915648771
2025-09-18T14:13:27.278039+00:00,F3,32.67216543030638
2025-09-18T14:13:30.308201+00:00,F1,35.51198318858146
2025-09-18T14:13:30.308201+00:00,F2,33.482249064403256
2025-09-18T14:13:30.308201+00:00,F3,31.093455639792516
2025-09-18T14:13:33.334835+00:00,F1,35.456202902593425
2025-09-18T14:13:33.334835+00:00,F2,33.115836646964496
2025-09-18T14:13:33.334835+00:00,F3,31.277884688202924
2025-09-18T14:13:36.363615+00:00,F1,36.22657022795706
2025-09-18T14:13:36.363615+00:00,F2,33.805445396681264
2025-09-18T14:13:36.363615+00:00,F3,32.05717733351939
2025-09-18T14:13:39.393076+00:00,F1,38.667149518079626
2025-09-18T14:13:39.393076+00:00,F2,36.35084120246538
2025-09-18T14:13:39.393076+00:00,F3,34.06297876978822
2025-09-18T14:13:42.422782+00:00,F1,35.610626054440715
2025-09-18T14:13:42.422782+00:00,F2,33.441730298464215
2025-09-18T14:13:42.422782+00:00,F3,31.250761052783545
2025-09-18T14:13:45.452624+00:00,F1,35.51173088546752
2025-09-18T14:13:45.452624+00:00,F2,33.10201193357116
2025-09-18T14:13:45.452624+00:00,F3,30.993236067893356
2025-09-18T14:13:48.482858+00:00,F1,33.51123341959377
2025-09-18T14:13:48.482858+00:00,F2,30.975801139631713
2025-09-18T14:13:48.482858+00:00,F3,29.679289624619443
2025-09-18T14:13:51.511914+00:00,F1,36.63210731283101
2025-09-18T14:13:51.511914+00:00,F2,34.30779815685671
2025-09-18T14:13:51.511914+00:00,F3,32.292698796571855
2025-09-18T14:13:54.535272+00:00,F1,31.36932825696262
2025-09-18T14:13:54.535272+00:00,F2,29.227064598266896
2025-09-18T14:13:54.535272+00:00,F3,27.881523510113414
2025-09-18T14:13:57.562058+00:00,F1,34.49383481124529
2025-09-18T14:13:57.562058+00:00,F2,32.51089474489338
2025-09-18T14:13:57.562058+00:00,F3,30.436256241137794
2025-09-18T14:14:00.590619+00:00,F1,40.89999982554462
2025-09-18T14:14:00.590619+00:00,F2,38.07904037657605
2025-09-18T14:14:00.590619+00:00,F3,36.44691876709558
2025-09-18T14:14:03.601888+00:00,F1,33.0391137728144
2025-09-18T14:14:03.601888+00:00,F2,30.803653552692456
2025-09-18T14:14:03.601888+00:00,F3,29.270255769854696
2025-09-18T14:14:06.632121+00:00,F1,33.09512797871632
2025-09-18T14:14:06.632121+00:00,F2,30.84471825567189
2025-09-18T14:14:06.632121+00:00,F3,28.957165430126093
2025-09-18T14:14:09.664245+00:00,F1,33.3319079700373
2025-09-18T14:14:09.664245+00:00,F2,31.093272963731
2025-09-18T14:14:09.664245+00:00,F3,28.976200990140565
2025-09-18T14:14:12.702959+00:00,F1,33.36667081629734
2025-09-18T14:14:12.702959+00:00,F2,31.66549939558757
2025-09-18T14:14:12.702959+00:00,F3,29.742345953642552
2025-09-18T14:14:15.733398+00:00,F1,33.15457980281098
2025-09-18T14:14:15.733398+00:00,F2,31.69894628764194
2025-09-18T14:14:15.733398+00:00,F3,29.562201882446313
2025-09-18T14:14:18.774038+00:00,F1,31.469137590072506
2025-09-18T14:14:18.774038+00:00,F2,29.945682694453282
2025-09-18T14:14:18.774038+00:00,F3,28.23876298379283
2025-09-18T14:14:21.807371+00:00,F1,40.061052963921476
2025-09-18T14:14:21.807371+00:00,F2,37.96288153568565
2025-09-18T14:14:21.807371+00:00,F3,35.337132579412746
