timestamp,floor_id,room_id,co2,lux,noise,motion,door,rh
2025-09-18T14:07:06.421497+00:00,F3,ExecOffice2,431.55528047900884,745.78368648584,34.94367742774522,0,0,50.67418876850259
2025-09-18T14:07:06.421497+00:00,F3,ExecOffice3,517.7385275099996,695.7935940978662,36.247277556248655,1,0,54.05310186885463
2025-09-18T14:07:06.421497+00:00,F3,ExecOffice4,518.8518786534526,817.5548183398589,34.97946735141175,0,0,51.321523376112275
2025-09-18T14:07:06.421497+00:00,F3,ConfF,431.82429422166456,683.8900277691321,34.671626516889894,0,0,51.275729785993335
2025-09-18T14:07:06.421497+00:00,F3,ConfG,400.0,643.3533281468352,39.69046768895464,1,0,49.94602129465923
2025-09-18T14:07:06.421497+00:00,F3,ConfH,497.4792406660748,618.6862980497319,36.713461541571384,1,0,42.00565995101883
2025-09-18T14:07:06.421497+00:00,F3,OpenOffice3,1011.0715971784088,692.1050823850267,46.449001060351286,1,0,44.69939782940411
2025-09-18T14:07:06.421497+00:00,F3,Gym,577.824022570706,761.9214511333153,40.26189189975085,1,0,57.23999451126023
2025-09-18T14:07:06.421497+00:00,F3,Restrooms-F3,405.99768944596775,648.9635769590056,37.193821859973454,0,0,48.70373772126621
2025-09-18T14:12:06.421497+00:00,F1,Lobby,1193.74718590714,711.6658626442933,51.79460032570121,1,0,57.867055322966614
2025-09-18T14:12:06.421497+00:00,F1,Reception,586.6606604357853,792.7527878413839,43.37752141697263,1,0,41.45028547970297
2025-09-18T14:12:06.421497+00:00,F1,ConfA,523.5265048483984,687.1036685558526,41.00694581315942,1,0,50.272534157898505
2025-09-18T14:12:06.421497+00:00,F1,ConfB,523.6588110082027,677.0202765793438,40.03888564052523,1,0,48.32320024248509
2025-09-18T14:12:06.421497+00:00,F1,OpenOffice1,1369.3673353030317,725.7732217085552,49.25433329372636,1,0,41.051229219956824
2025-09-18T14:12:06.421497+00:00,F1,Cafe,899.9207729936808,664.7171720592897,46.99120358523288,1,0,53.516169735595
2025-09-18T14:12:06.421497+00:00,F1,Pantry,578.2918512297401,756.1867246509728,42.23722494656388,1,0,48.7095005838648
2025-09-18T14:12:06.421497+00:00,F1,IT-Store,479.15691619072146,730.002676684369,38.680916340035566,1,0,49.41524928078122
2025-09-18T14:12:06.421497+00:00,F1,Restrooms-F1,450.62874055116777,794.6190254356367,38.60681266093933,0,0,46.67506123223307
2025-09-18T14:12:06.421497+00:00,F2,OpenOffice2,1404.1759563214036,617.5913180697843,50.2613394025977,1,0,42.40589341514544
2025-09-18T14:12:06.421497+00:00,F2,ConfC,436.8096832999673,730.9077737781814,42.33377836303488,1,1,61.528206906039614
2025-09-18T14:12:06.421497+00:00,F2,ConfD,590.7663617311648,774.0186464816145,38.531888741867476,1,0,55.43046360023994
2025-09-18T14:12:06.421497+00:00,F2,ConfE,470.79268544434825,691.3268213535621,35.50810954293526,1,0,44.54133473959719
2025-09-18T14:12:06.421497+00:00,F2,Training,774.4817736060536,715.1071326474221,41.18157056061177,1,0,56.737109248481886
2025-09-18T14:12:06.421497+00:00,F2,Lab1,592.2702833664413,422.86120450837234,43.06768489889093,1,0,54.11147310122056
2025-09-18T14:12:06.421497+00:00,F2,Lab2,593.4016078054912,729.5473575847151,40.605130236193645,1,0,53.863401762996396
2025-09-18T14:12:06.421497+00:00,F2,Server,508.12017532979587,772.4805092543606,38.10952367839448,1,0,41.992237941302264
2025-09-18T14:12:06.421497+00:00,F2,Restrooms-F2,463.7861619128071,681.9278569738858,35.098315787577185,0,0,54.847732617536266
2025-09-18T14:12:06.421497+00:00,F3,Boardroom,604.2422293848547,806.8952101598007,43.243240547653734,1,0,51.26805731887352
2025-09-18T14:12:06.421497+00:00,F3,ExecOffice1,479.2969599239049,668.3287108924203,40.93750044393171,1,0,46.95754823901228
2025-09-18T14:12:06.421497+00:00,F3,ExecOffice2,529.5368941250395,919.9674606883794,37.939539115722354,1,0,55.88373527808041
2025-09-18T14:12:06.421497+00:00,F3,ExecOffice3,522.7127252689237,737.1304959726938,41.33304362984958,1,0,47.10334594958452
2025-09-18T14:12:06.421497+00:00,F3,ExecOffice4,427.1729020033563,752.5028314008825,35.94518316215332,0,0,63.13280223797182
2025-09-18T14:12:06.421497+00:00,F3,ConfF,523.8658424727956,760.4182825626546,36.892599688022685,1,0,48.33089906594858
2025-09-18T14:12:06.421497+00:00,F3,ConfG,491.21525718321453,686.4212644433055,42.843032706497006,1,1,54.28118170776173
2025-09-18T14:12:06.421497+00:00,F3,ConfH,525.6647881804213,746.4062386064343,40.81897598950241,1,0,58.606648406646485
2025-09-18T14:12:06.421497+00:00,F3,OpenOffice3,1309.5662703238088,662.4704437181168,52.286981195139575,1,0,50.14920474646765
2025-09-18T14:12:06.421497+00:00,F3,Gym,692.6847226728759,745.396749244927,41.50852460732233,1,0,41.98823532556302
2025-09-18T14:12:06.421497+00:00,F3,Restrooms-F3,494.94572407487317,687.737640140676,33.33248616087622,0,0,48.752046527204186
2025-09-18T14:17:06.421497+00:00,F1,Lobby,1329.2687558977866,750.7168058566274,52.492008975235365,1,0,45.77955215822327
2025-09-18T14:17:06.421497+00:00,F1,Reception,573.5057152632098,822.1882543679159,41.67844164403891,1,0,47.60949922558118
2025-09-18T14:17:06.421497+00:00,F1,ConfA,554.4569431506268,657.9706088382487,38.454068509423074,1,1,47.44444128719787
2025-09-18T14:17:06.421497+00:00,F1,ConfB,522.9120294105688,562.2942350137839,40.13575514003856,1,0,46.21564371288145
2025-09-18T14:17:06.421497+00:00,F1,OpenOffice1,1547.8952545591608,692.1976618863982,54.41540318109458,1,0,49.067927339656705
2025-09-18T14:17:06.421497+00:00,F1,Cafe,1000.0902311753446,693.6451105188445,44.43296435078943,1,1,55.296683278537486
2025-09-18T14:17:06.421497+00:00,F1,Pantry,412.44120074219455,782.6694686970886,38.344268352588685,1,0,49.90937870368887
2025-09-18T14:17:06.421497+00:00,F1,IT-Store,552.9976006950221,573.6015549606456,38.483253938209856,1,0,48.22713569202987
2025-09-18T14:17:06.421497+00:00,F1,Restrooms-F1,400.0,649.1308516161106,33.359234182657545,0,0,45.455635645186476
2025-09-18T14:17:06.421497+00:00,F2,OpenOffice2,1659.1918651586052,642.3575681779353,54.72929851500549,1,0,52.90875983907186
2025-09-18T14:17:06.421497+00:00,F2,ConfC,522.0124087595086,760.066526572635,39.168285564817104,1,0,52.314840886887545
2025-09-18T14:17:06.421497+00:00,F2,ConfD,466.61957154807175,736.6586688343233,40.82928883916023,1,0,44.7726495139527
2025-09-18T14:17:06.421497+00:00,F2,ConfE,534.547389736634,713.094762639092,39.676555526068334,1,0,59.431459627322404
2025-09-18T14:17:06.421497+00:00,F2,Training,941.5486998885104,685.60182879278,47.12834278133218,1,0,50.07183548449916
2025-09-18T14:17:06.421497+00:00,F2,Lab1,645.3913078276431,701.8781676730146,40.2256075232094,1,0,55.231237685520156
2025-09-18T14:17:06.421497+00:00,F2,Lab2,725.0110217604819,736.4010755261771,43.953413025580595,1,0,44.37233688245137
2025-09-18T14:17:06.421497+00:00,F2,Server,493.5769965179689,571.8887846665986,33.89365016230303,0,0,58.6887631805514
2025-09-18T14:17:06.421497+00:00,F2,Restrooms-F2,420.0408207707608,674.3157346643644,38.36816863847637,0,0,46.96876143928625
2025-09-18T14:17:06.421497+00:00,F3,Boardroom,693.2451397799231,701.5415036997458,44.28309467286282,1,0,47.19866288763236
2025-09-18T14:17:06.421497+00:00,F3,ExecOffice1,529.5658481189614,751.350912275806,36.462330245040725,1,0,41.38559674570796
2025-09-18T14:17:06.421497+00:00,F3,ExecOffice2,475.07130635061776,737.7247901915603,39.00598673392917,1,0,44.0746875281102
2025-09-18T14:17:06.421497+00:00,F3,ExecOffice3,495.5335532934428,781.3181694731987,39.769727639969645,1,0,45.20215497656668
2025-09-18T14:17:06.421497+00:00,F3,ExecOffice4,420.3965276011213,686.5423184885074,41.57232465779559,0,0,51.85038466603165
2025-09-18T14:17:06.421497+00:00,F3,ConfF,525.1014609765313,594.5796231079314,38.9233598657199,1,0,56.892303266964554
2025-09-18T14:17:06.421497+00:00,F3,ConfG,553.0782393374124,667.6001202730233,41.84427012629596,1,0,54.26036613545552
2025-09-18T14:17:06.421497+00:00,F3,ConfH,565.4092490613377,668.9676257662,39.750931012524745,1,1,44.976056486790746
2025-09-18T14:17:06.421497+00:00,F3,OpenOffice3,1687.323015582635,744.4574801465776,54.53975780821847,1,1,50.20945563124992
2025-09-18T14:17:06.421497+00:00,F3,Gym,770.7372347239627,687.6526601572244,42.57903711367392,1,0,40.08261156810062
2025-09-18T14:17:06.421497+00:00,F3,Restrooms-F3,465.247760593427,539.1074412096663,38.47576872357441,0,0,51.247729115380515
2025-09-18T14:22:06.421497+00:00,F1,Lobby,1431.430869527964,636.0647302440491,51.29061627466471,1,0,49.18596678658429
2025-09-18T14:22:06.421497+00:00,F1,Reception,656.6399006725121,680.3999287323679,39.975647188087905,1,0,46.390883265883076
2025-09-18T14:22:06.421497+00:00,F1,ConfA,593.672820686829,659.8159361398882,41.1121583254215,1,0,44.41475636203327
2025-09-18T14:22:06.421497+00:00,F1,ConfB,610.4403534389176,813.0017589944875,42.35589430355633,1,0,51.860213855895864
2025-09-18T14:22:06.421497+00:00,F1,OpenOffice1,1661.72469934352,618.1873280246937,49.02842821641345,1,0,49.79830402292282
2025-09-18T14:22:06.421497+00:00,F1,Cafe,965.6246881702328,707.6606660622313,45.589824527275375,1,0,43.94473301977388
2025-09-18T14:22:06.421497+00:00,F1,Pantry,545.5307248519288,669.0616280231541,40.5218021891846,1,0,43.199217234793494
2025-09-18T14:22:06.421497+00:00,F1,IT-Store,499.36725676029334,737.0176362094021,37.672572815998166,1,0,63.32331710576424
2025-09-18T14:22:06.421497+00:00,F1,Restrooms-F1,458.5015685946528,660.4190554682227,32.060042968884325,0,0,49.34565740806374
2025-09-18T14:22:06.421497+00:00,F2,OpenOffice2,1773.3486138661085,635.7511421161737,53.14147436647752,1,0,40.190060268767525
2025-09-18T14:22:06.421497+00:00,F2,ConfC,518.0457881967448,627.1477672430858,38.07957847851186,1,1,47.05158962389016
2025-09-18T14:22:06.421497+00:00,F2,ConfD,521.7995169016024,746.900309411018,40.52084710722231,1,0,48.92680037227911
2025-09-18T14:22:06.421497+00:00,F2,ConfE,615.2854600040182,757.0362858349306,41.14597085644901,1,0,51.13371730279708
2025-09-18T14:22:06.421497+00:00,F2,Training,1123.9101307727308,729.3714109579214,46.136554371143525,1,0,41.93679499564306
2025-09-18T14:22:06.421497+00:00,F2,Lab1,628.3299868884326,707.0178016492773,38.16789882890694,1,0,42.93426473554845
2025-09-18T14:22:06.421497+00:00,F2,Lab2,655.1546640980092,775.2281183105289,40.66078778120696,1,1,50.86880030889631
2025-09-18T14:22:06.421497+00:00,F2,Server,400.0,654.3552037568114,34.23491169229825,0,0,51.092597631183544
2025-09-18T14:22:06.421497+00:00,F2,Restrooms-F2,459.44673871825006,744.7768495504756,35.475944403711395,0,0,40.8479199191762
2025-09-18T14:22:06.421497+00:00,F3,Boardroom,684.9994204013926,797.7957106093376,43.16310339500155,1,0,53.09046923722877
2025-09-18T14:22:06.421497+00:00,F3,ExecOffice1,497.47813853120226,625.4222899063195,39.17892439805193,1,0,39.801706471268766
2025-09-18T14:22:06.421497+00:00,F3,ExecOffice2,526.6084266323436,653.7981423071283,39.53470316204576,1,0,47.341576530553304
2025-09-18T14:22:06.421497+00:00,F3,ExecOffice3,567.513509682379,578.0600171924766,41.97637799482035,1,0,49.96650743075553
2025-09-18T14:22:06.421497+00:00,F3,ExecOffice4,425.21946358633903,726.4100523547147,31.753852105700574,0,0,55.205936068349494
2025-09-18T14:22:06.421497+00:00,F3,ConfF,491.1346518035955,839.8125608749771,39.89599796490132,1,0,48.479401213592155
2025-09-18T14:22:06.421497+00:00,F3,ConfG,564.7688060009426,655.2750943913011,40.23711348363297,1,0,47.26548451179767
2025-09-18T14:22:06.421497+00:00,F3,ConfH,493.00596970402563,806.8683958470082,38.81211946625442,1,0,53.776220141532114
2025-09-18T14:22:06.421497+00:00,F3,OpenOffice3,1548.1198481725567,811.7866141065003,51.22729285118935,1,0,47.21637508117032
2025-09-18T14:22:06.421497+00:00,F3,Gym,676.0142353315555,636.9395593963978,45.13176650722261,1,0,62.46999200129939
2025-09-18T14:22:06.421497+00:00,F3,Restrooms-F3,407.2881167320566,727.1542967213418,35.849080967993466,0,0,38.327094149581946
2025-09-18T14:27:06.421497+00:00,F1,Lobby,1379.692920002291,768.9028298145861,47.90292608915227,1,0,45.59434901962965
2025-09-18T14:27:06.421497+00:00,F1,Reception,625.3481471142122,680.7152542880928,41.31046691856346,1,0,46.684818484328495
2025-09-18T14:27:06.421497+00:00,F1,ConfA,697.6993101562418,584.9938696933184,40.70723264823216,1,0,39.03511157241681
2025-09-18T14:27:06.421497+00:00,F1,ConfB,586.2928059373576,698.9599078834154,35.41147664016643,1,0,50.33954935915611
2025-09-18T14:27:06.421497+00:00,F1,OpenOffice1,1622.6294974682696,783.2557902188726,50.85798337165995,1,0,49.31678055459852
2025-09-18T14:27:06.421497+00:00,F1,Cafe,1065.6891748046785,855.4134579749116,49.81527437963712,1,0,46.45770754575458
2025-09-18T14:27:06.421497+00:00,F1,Pantry,606.5511556245727,688.6868689495583,36.819032406737456,1,0,53.933883163082605
2025-09-18T14:27:06.421497+00:00,F1,IT-Store,535.7012924815753,722.8014916024989,36.048433898789824,1,0,51.04424535945189
2025-09-18T14:27:06.421497+00:00,F1,Restrooms-F1,513.1875509945648,682.2542105980903,34.25178570584035,0,0,44.69323791704083
2025-09-18T14:27:06.421497+00:00,F2,OpenOffice2,1967.8813825507573,753.8341774920955,53.05949235044673,1,0,56.43024135995853
2025-09-18T14:27:06.421497+00:00,F2,ConfC,568.7916196950125,643.5621472945958,40.05501606725608,1,0,39.61488167297789
2025-09-18T14:27:06.421497+00:00,F2,ConfD,508.79531897772586,646.5712116307799,36.44078699525162,1,0,39.100102120075206
2025-09-18T14:27:06.421497+00:00,F2,ConfE,608.0018222133125,807.7971383515913,42.277265050303036,1,0,57.59384798031689
2025-09-18T14:27:06.421497+00:00,F2,Training,979.2054039191004,811.3758172565946,49.089645693714964,1,0,53.81195873635286
2025-09-18T14:27:06.421497+00:00,F2,Lab1,639.5056623435457,640.0767210838258,43.81071788562537,1,0,50.32523855798404
2025-09-18T14:27:06.421497+00:00,F2,Lab2,571.9426484393576,669.3906530459335,41.955982671193574,1,0,57.51696388408075
2025-09-18T14:27:06.421497+00:00,F2,Server,547.7941519856588,665.9193775445217,34.745384432644265,0,0,42.69271144867626
2025-09-18T14:27:06.421497+00:00,F2,Restrooms-F2,472.63754092426393,677.3768913504082,33.467966828674385,0,0,47.470816074776096
2025-09-18T14:27:06.421497+00:00,F3,Boardroom,805.5749076386047,746.4780010391561,41.39933799919297,1,0,53.630456514935645
2025-09-18T14:27:06.421497+00:00,F3,ExecOffice1,400.0,703.6926934385345,36.049820030651865,0,0,47.75363926881596
2025-09-18T14:27:06.421497+00:00,F3,ExecOffice2,559.9288126107447,701.7940583483778,40.61519490741077,1,0,52.22904202217337
2025-09-18T14:27:06.421497+00:00,F3,ExecOffice3,582.7766882744911,728.7819742112373,39.56026936919753,1,0,58.148774780118174
2025-09-18T14:27:06.421497+00:00,F3,ExecOffice4,467.1056859195564,573.2448634093978,34.10845306106648,1,0,61.120050719898714
2025-09-18T14:27:06.421497+00:00,F3,ConfF,613.5457320086001,712.5028018536242,42.43617029123777,1,0,55.39644056747405
2025-09-18T14:27:06.421497+00:00,F3,ConfG,649.959812388899,600.5134289597377,37.600299332934405,1,0,47.171674982420555
2025-09-18T14:27:06.421497+00:00,F3,ConfH,454.8490204834371,637.9609690084081,37.07571734593327,1,0,60.63261188370802
2025-09-18T14:27:06.421497+00:00,F3,OpenOffice3,1451.3248957016447,650.6652892029558,50.15883497049762,1,0,51.744759981671194
2025-09-18T14:27:06.421497+00:00,F3,Gym,738.8209621509515,767.4595227940572,39.77872523658212,1,0,50.96972883530946
2025-09-18T14:27:06.421497+00:00,F3,Restrooms-F3,487.98002410167527,715.8926002531291,36.40892367585396,0,0,55.390763180965386
2025-09-18T14:32:06.421497+00:00,F1,Lobby,1315.899320871434,687.6160611427412,49.721029028717865,1,0,59.05180564045461
2025-09-18T14:32:06.421497+00:00,F1,Reception,583.897184599709,832.2597522516758,39.05253137557693,1,0,44.76301557480976
2025-09-18T14:32:06.421497+00:00,F1,ConfA,613.7986009566041,658.6405680376398,44.108813657739695,1,0,34.556385694558145
2025-09-18T14:32:06.421497+00:00,F1,ConfB,544.318827465928,775.2184730336902,38.77814646037407,1,0,38.872729423630304
2025-09-18T14:32:06.421497+00:00,F1,OpenOffice1,1644.1979735010511,741.965093833287,51.934249038301104,1,0,48.050076123012104
2025-09-18T14:32:06.421497+00:00,F1,Cafe,1007.0870902930886,740.9927159027698,46.26560008410227,1,0,60.876979740454715
2025-09-18T14:32:06.421497+00:00,F1,Pantry,522.2557888864673,678.8971444479916,40.973872154188456,1,0,44.981661143369415
2025-09-18T14:32:06.421497+00:00,F1,IT-Store,536.936796874513,644.1174363137612,39.90420538664007,1,0,56.502809916615135
2025-09-18T14:32:06.421497+00:00,F1,Restrooms-F1,495.54463644193027,532.4250913088717,36.557508167532966,0,0,45.21472817015906
2025-09-18T14:32:06.421497+00:00,F2,OpenOffice2,1789.462491019601,710.797351843594,53.727195890905925,1,0,47.69830126079415
2025-09-18T14:32:06.421497+00:00,F2,ConfC,525.4695578351824,765.9259653971739,40.814479023019686,1,0,52.45794716995674
2025-09-18T14:32:06.421497+00:00,F2,ConfD,456.79382337166766,615.6782641382639,41.148154227141646,1,0,40.65379145295361
2025-09-18T14:32:06.421497+00:00,F2,ConfE,649.5517863876414,775.3568443023745,45.12058494352375,1,0,46.18169896129072
2025-09-18T14:32:06.421497+00:00,F2,Training,978.0926801848015,883.44492701736,44.63631299747188,1,1,53.72912505438533
2025-09-18T14:32:06.421497+00:00,F2,Lab1,693.5217316534768,778.659566638192,42.68719761489088,1,0,52.0747129290333
2025-09-18T14:32:06.421497+00:00,F2,Lab2,557.1157381412055,649.4297222215367,44.1157271659455,1,0,54.14628894726914
2025-09-18T14:32:06.421497+00:00,F2,Server,480.1770482823113,739.0879575079994,37.06635000352612,0,0,44.02707444572363
2025-09-18T14:32:06.421497+00:00,F2,Restrooms-F2,455.4659290317987,674.3945830631665,30.0,0,0,52.58417794816032
2025-09-18T14:32:06.421497+00:00,F3,Boardroom,792.778956702575,687.1181683471578,43.446282265070245,1,0,52.67800481644001
2025-09-18T14:32:06.421497+00:00,F3,ExecOffice1,471.9715231207951,671.007128558749,35.27649515353956,0,0,47.99500866976015
2025-09-18T14:32:06.421497+00:00,F3,ExecOffice2,568.426955739018,782.9002910003419,42.81096690500763,1,0,48.599843219706344
2025-09-18T14:32:06.421497+00:00,F3,ExecOffice3,457.0146159407442,510.7831895451254,37.791349648854876,1,0,53.83550154831151
2025-09-18T14:32:06.421497+00:00,F3,ExecOffice4,488.0767212959969,874.8206720664955,36.263529805432036,1,0,52.7067245536132
2025-09-18T14:32:06.421497+00:00,F3,ConfF,694.117223783421,621.5823136677883,40.2504214946995,1,1,49.343072811202
2025-09-18T14:32:06.421497+00:00,F3,ConfG,619.7216268875075,607.8301419431914,40.11525950301357,1,1,49.86299556771501
2025-09-18T14:32:06.421497+00:00,F3,ConfH,514.4840399887856,623.2817518544659,38.26280825341659,1,0,47.92282318586728
2025-09-18T14:32:06.421497+00:00,F3,OpenOffice3,1598.5913882921254,756.1650630856757,50.18296216115601,1,0,46.37339742518143
2025-09-18T14:32:06.421497+00:00,F3,Gym,722.4969438346022,715.7932672740756,41.03387904458476,1,0,48.502889725218004
2025-09-18T14:32:06.421497+00:00,F3,Restrooms-F3,441.5455582877079,743.4465235855205,33.192012516303684,0,0,60.00640641049477
2025-09-18T14:37:06.421497+00:00,F1,Lobby,1365.4705970686011,704.1286936751524,48.68515378385096,1,0,41.517289857961764
2025-09-18T14:37:06.421497+00:00,F1,Reception,604.1544535148537,823.0625588941491,42.6481514572232,1,0,43.12567635794231
2025-09-18T14:37:06.421497+00:00,F1,ConfA,566.7191661618123,756.0533098276396,41.58701168725793,1,0,54.54086770959467
2025-09-18T14:37:06.421497+00:00,F1,ConfB,565.6916100352549,669.7917346433126,39.81987913065474,1,0,52.260552194920095
2025-09-18T14:37:06.421497+00:00,F1,OpenOffice1,1547.531190196739,762.5380964778001,53.774786354107974,1,0,60.019623373090845
2025-09-18T14:37:06.421497+00:00,F1,Cafe,1088.5323175179037,669.0471635352283,46.809220447031066,1,0,51.09422496366468
2025-09-18T14:37:06.421497+00:00,F1,Pantry,597.2859456685061,813.2264551200831,36.19204122151091,1,0,49.25952700791801
2025-09-18T14:37:06.421497+00:00,F1,IT-Store,532.2169571339714,688.57900605076,41.043650630985056,1,0,53.83864705141884
2025-09-18T14:37:06.421497+00:00,F1,Restrooms-F1,436.4158687531963,792.9187000896248,34.231689480319154,0,0,54.23861809887522
2025-09-18T14:37:06.421497+00:00,F2,OpenOffice2,1815.4165344382213,738.2994167899101,56.034241677307385,1,0,42.918230574459955
2025-09-18T14:37:06.421497+00:00,F2,ConfC,539.1149358453105,797.9035877869097,40.52611241041008,1,0,56.00200717671612
2025-09-18T14:37:06.421497+00:00,F2,ConfD,487.73868659539073,641.2583678310566,44.549543935385856,1,1,45.95774682213632
2025-09-18T14:37:06.421497+00:00,F2,ConfE,597.0888872314954,742.3358774378158,39.92123737890468,1,0,55.923608912239644
2025-09-18T14:37:06.421497+00:00,F2,Training,962.1091422518914,653.8741126570925,44.653644686925325,1,0,53.12546744589492
2025-09-18T14:37:06.421497+00:00,F2,Lab1,740.5795122315766,751.8435464136132,44.23997806626521,1,1,61.25177220369589
2025-09-18T14:37:06.421497+00:00,F2,Lab2,654.3798901205661,909.7657659550146,38.68676195412533,1,0,58.03839709408474
2025-09-18T14:37:06.421497+00:00,F2,Server,501.02214506381677,689.8241676014167,31.73931247121637,0,0,59.18150231571934
2025-09-18T14:37:06.421497+00:00,F2,Restrooms-F2,468.85633485796745,768.3141134886837,34.29161475601564,0,0,39.89213688558407
2025-09-18T14:37:06.421497+00:00,F3,Boardroom,812.9088041173089,684.6789333035952,44.54781214357025,1,0,47.18602252144397
2025-09-18T14:37:06.421497+00:00,F3,ExecOffice1,531.7676758756809,664.8574452343437,36.50727452701633,0,0,53.88334570438847
2025-09-18T14:37:06.421497+00:00,F3,ExecOffice2,494.99701603009134,743.312336427269,37.19315582372837,1,0,46.591765969653046
2025-09-18T14:37:06.421497+00:00,F3,ExecOffice3,468.7246783596546,677.8601771973654,37.33161047788276,1,0,40.612484818646195
2025-09-18T14:37:06.421497+00:00,F3,ExecOffice4,497.11483054151097,486.88187412325084,37.55090383856031,1,0,49.37730719090684
2025-09-18T14:37:06.421497+00:00,F3,ConfF,561.9502096136082,683.5266395757734,41.22446625050541,1,0,47.53028766139897
2025-09-18T14:37:06.421497+00:00,F3,ConfG,553.8672094119606,640.6976438392842,41.40082790160283,1,0,49.20351943657067
2025-09-18T14:37:06.421497+00:00,F3,ConfH,479.7369093855153,833.299685770225,39.614473115823714,1,0,56.81895019866907
2025-09-18T14:37:06.421497+00:00,F3,OpenOffice3,1606.1707579790555,604.191028732985,53.42074569036149,1,0,41.99212638031595
2025-09-18T14:37:06.421497+00:00,F3,Gym,632.1504407190622,757.5997676830384,39.59513481167647,1,0,42.434080331224045
2025-09-18T14:37:06.421497+00:00,F3,Restrooms-F3,467.9934816990254,683.6197045573316,36.53064710310292,0,0,50.10564769665136
2025-09-18T14:42:06.421497+00:00,F1,Lobby,1479.7145470136795,622.2227583082279,46.12804615393448,1,0,46.66864241701923
2025-09-18T14:42:06.421497+00:00,F1,Reception,664.3250117815105,711.8251614571435,42.167566955006095,1,0,59.18895709167281
2025-09-18T14:42:06.421497+00:00,F1,ConfA,622.5394653689807,617.6388106507808,43.57119886921796,1,0,41.37491883391119
2025-09-18T14:42:06.421497+00:00,F1,ConfB,555.8227067049672,594.0165340688512,37.40628639508181,1,0,56.206782317544686
2025-09-18T14:42:06.421497+00:00,F1,OpenOffice1,1642.4170579241163,651.7871959470764,50.71576108527074,1,0,59.84155755957887
2025-09-18T14:42:06.421497+00:00,F1,Cafe,1024.7164695322667,729.855261190707,48.39076855117575,1,0,57.28335087945497
2025-09-18T14:42:06.421497+00:00,F1,Pantry,499.23157204494686,631.4855466546462,38.896042361305874,1,0,44.510567227459084
2025-09-18T14:42:06.421497+00:00,F1,IT-Store,527.3197297907043,814.0665609763525,40.186740539833814,1,0,41.69460965957463
2025-09-18T14:42:06.421497+00:00,F1,Restrooms-F1,447.1148377654006,561.7285979798853,32.55714739190586,0,0,47.36940960711129
2025-09-18T14:42:06.421497+00:00,F2,OpenOffice2,1847.1618284389745,688.8895006431267,53.275312184354064,1,0,54.31435464377799
2025-09-18T14:42:06.421497+00:00,F2,ConfC,527.9144635754377,739.4807717958583,40.096002636459644,1,0,45.40977861269015
2025-09-18T14:42:06.421497+00:00,F2,ConfD,584.538444442862,742.1554649364346,38.362352360748,1,0,52.88582904975191
